"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EncounterType","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"main @ [13] (Box 13)-12: 0827 ★ - 狡小狐 - 1D72582FE0DA.pa9","狡小狐","狡小狐","怕寂寞","M","2887","龙","轻装","高速移动","守住","泥巴射击","暗袭要害","(无)","221","101","82","130","140","136","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","582FE0DA","4824FC5F","16","31","19","31","31","15","800000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","23","0","False","False","False","True","10842","40480","2887","30","10","15","15","0","0","0","0","(无)","(无)","(无)","(无)","7538","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-13: 0828 ★ - 猾大狐 - 7FC4907C4A7F.pa9","猾大狐","猾大狐","顽皮","M","2887","冰","逃跑","击掌奇袭","无理取闹","拍落","嬉闹","(无)","281","167","152","210","198","216","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","907C4A7F","A96A1D11","19","22","24","31","31","31","800000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","23","0","False","False","False","True","10842","40480","2887","10","15","20","10","0","0","0","0","(无)","(无)","(无)","(无)","32708","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-14: 0848 ★ - 电音婴 - B3B2DA1A4CA6.pa9","电音婴","电音婴","坦率","M","2887","草","胆怯","替身","守住","挺住","硬撑","(无)","221","112","106","144","106","116","异次元密阿雷","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","DA1A4CA6","F0ED4497","9","31","14","10","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","45","0","False","False","False","True","10842","40480","2887","10","10","10","20","0","0","0","0","(无)","(无)","(无)","(无)","46002","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-15: 0849-01 ★ - 颤弦蝾螈 - ABB9CC8D4029.pa9","颤弦蝾螈","颤弦蝾螈","温和","M","2887","龙","胆怯","刺耳声","金属音","疯狂伏特","爆音波","(无)","291","208","176","264","193","186","异次元密阿雷","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","CC8D4029","63AAD7D1","12","25","31","31","31","11","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","1","0","0","45","0","False","False","False","True","10842","40480","2887","40","40","15","10","0","0","0","0","(无)","(无)","(无)","(无)","43961","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-16: 0849 ★ - 颤弦蝾螈 - 8767F4F26370.pa9","颤弦蝾螈","颤弦蝾螈","顽皮","M","2887","龙","静电","污泥炸弹","雷电牙","酸液炸弹","破音","(无)","291","255","176","264","158","186","异次元密阿雷","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","F4F26370","93EA2791","4","15","31","25","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","45","0","False","False","False","True","10842","40480","2887","10","15","20","10","0","0","0","0","(无)","(无)","(无)","(无)","34663","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-17: 0852 ★ - 拳拳蛸 - E3C7E3B2314F.pa9","拳拳蛸","拳拳蛸","乐天","M","2887","幽灵","柔软","浊流","泥巴射击","子弹拳","增强拳","(无)","241","172","171","136","122","100","异次元密阿雷","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","E3B2314F","1C29A852","31","31","4","31","26","17","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","30","0","False","False","False","True","10842","40480","2887","10","15","30","20","0","0","0","0","(无)","(无)","(无)","(无)","58311","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-18: 0853 ★ - 八爪武师 - A0FB5306951E.pa9","八爪武师","八爪武师","浮躁","M","2887","龙","柔软","音速拳","看穿","挺住","吸取拳","(无)","301","272","216","176","196","120","异次元密阿雷","－－－－－－－－－－","重复球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","5306951E","1CE6A89D","18","9","31","23","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","30","0","False","False","False","True","10842","40480","2887","30","5","10","10","0","0","0","0","(无)","(无)","(无)","(无)","41211","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-19: 0863 ★ - 喵头目 - 96881FA9F512.pa9","喵头目","喵头目","勤奋","M","2887","幽灵","捡拾","逆鳞","虚张声势","咬碎","暗袭要害","(无)","281","256","236","136","156","136","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","1FA9F512","C0137468","8","31","8","31","16","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","45","0","False","False","False","True","10842","40480","2887","10","15","15","15","0","0","0","0","(无)","(无)","(无)","(无)","38536","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-20: 0865 ★ - 葱游兵 - E0A6F008FB86.pa9","葱游兵","葱游兵","马虎","M","2887","龙","不屈之心","电光一闪","铁尾","燕返","流星突击","(无)","265","306","226","189","180","166","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","F008FB86","702AC451","31","6","25","31","31","5","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","31","0","False","False","False","True","10842","40480","2887","30","15","20","5","0","0","0","0","(无)","(无)","(无)","(无)","57510","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-21: 0866 ★ - 踏冰人偶 - 210FB3424006.pa9","踏冰人偶","踏冰人偶","爽朗","M","2887","电","干劲","电磁波","意念头锤","魔法闪耀","迎头一击","(无)","301","206","186","230","236","193","异次元密阿雷","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","B3424006","0AB8BEC3","25","31","31","8","11","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","42","0","False","False","False","True","10842","40480","2887","20","15","10","10","0","0","0","0","(无)","(无)","(无)","(无)","8463","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-22: 0867 ★ - 迭失板 - 6F3800C0C251.pa9","迭失板","迭失板","固执","M","2887","恶","游魂","地裂","流沙深渊","泥巴射击","能量球","(无)","257","248","326","122","246","96","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","00C0C251","DF386B43","31","31","29","11","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","33","0","False","False","False","True","10842","40480","2887","5","15","15","10","0","0","0","0","(无)","(无)","(无)","(无)","28472","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-23: 0870 ★ - 列阵兵 - BC471AFB524A.pa9","列阵兵","列阵兵","马虎","-","2887","冰","战斗盔甲","剑舞","撞击","守住","二连击","(无)","271","236","236","193","140","186","１６号野生特区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","1AFB524A","2576910D","31","31","13","5","31","14","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","2","0","0","0","51","0","False","False","False","True","10842","40480","2887","20","35","10","10","0","0","0","0","(无)","(无)","(无)","(无)","48199","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-24: 0876-01 ★ - 爱管侍 - C300FA186F2F.pa9","爱管侍","爱管侍","慢吞吞","F","2887","钢","我行我素","精神强念","挥指","预知未来","魅惑之声","(无)","281","146","149","248","246","206","异次元密阿雷","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","FA186F2F","26A092DB","5","31","31","31","10","27","800000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","1","0","0","33","0","False","False","False","True","10842","40480","2887","10","10","10","15","0","0","0","0","(无)","(无)","(无)","(无)","49920","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-25: 0876 ★ - 爱管侍 - 9A2157E1E88F.pa9","爱管侍","爱管侍","胆小","M","2887","龙","同步","精神强念","月光","暗影球","精神冲击","(无)","261","149","146","246","226","248","异次元密阿雷","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","57E1E88F","6A4BDE30","31","0","7","31","25","31","800000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","33","0","False","False","False","True","10842","40480","2887","10","5","15","10","0","0","0","0","(无)","(无)","(无)","(无)","39457","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-26: 0877 ★ - 莫鲁贝可 - 1653C5054995.pa9","莫鲁贝可","莫鲁贝可","浮躁","M","2887","超能力","饱了又饿","高速移动","逆鳞","电光","抛下狠话","(无)","257","226","152","176","152","230","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","C5054995","CEFD7A86","31","3","0","31","31","28","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","33","0","False","False","False","True","10842","40480","2887","30","10","20","20","0","0","0","0","(无)","(无)","(无)","(无)","5715","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-27: 0900 ★ - 劈斧螳螂 - 658BE776E292.pa9","劈斧螳螂","劈斧螳螂","害羞","M","2887","龙","虫之预感","硬撑","急速折返","十字剪","岩斧","(无)","281","306","226","126","176","206","１３号野生特区","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","E776E292","06B9B2C2","31","25","8","13","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","47","0","False","False","False","True","10842","40480","2887","20","20","15","15","0","0","0","0","(无)","(无)","(无)","(无)","25995","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-28: 0904 ★ - 万针鱼 - 8925C1DEEAF2.pa9","万针鱼","万针鱼","天真","M","2887","草","毒刺","水炮","玉石俱碎","挺住","硬撑","(无)","311","266","226","166","149","226","异次元密阿雷","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","C1DEEAF2","71DBC5A0","31","18","19","12","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","60","0","False","False","False","True","10842","40480","2887","5","5","10","20","0","0","0","0","(无)","(无)","(无)","(无)","35109","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-29: 0926 ★ - 狗仔包 - EEA363D0D0C4.pa9","狗仔包","狗仔包","勤奋","M","2887","草","我行我素","摇尾巴","吼叫","祈愿","吸取之吻","(无)","215","146","176","96","146","166","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","63D0D0C4","28EA9C90","21","20","31","12","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","31","0","False","False","False","True","10842","40480","2887","30","20","10","10","0","0","0","0","(无)","(无)","(无)","(无)","61091","255","1","1","1","2025","12","16"
"main @ [13] (Box 13)-30: 0927 ★ - 麻花犬 - 8D23AB6D96B0.pa9","麻花犬","麻花犬","浮躁","M","2887","超能力","我行我素","咬住","叫声","破坏光线","咬碎","(无)","255","196","266","136","196","226","异次元密阿雷","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","AB6D96B0","6657D22C","26","31","31","3","31","18","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","31","0","False","False","False","True","10842","40480","2887","25","40","5","15","0","0","0","0","(无)","(无)","(无)","(无)","36131","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-01: 0931-03 ★ - 怒鹦哥 - 323FB5EB2F28.pa9","怒鹦哥","怒鹦哥","慢吞吞","M","2887","龙","威吓","破坏光线","热风","猛扑","双翼","(无)","305","228","124","138","138","220","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","B5EB2F28","EED45AAF","31","10","31","7","31","23","600000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","3","0","0","26","0","False","False","False","True","10842","40480","2887","5","10","15","10","0","0","0","0","(无)","(无)","(无)","(无)","12863","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-02: 0931-02 ★ - 怒鹦哥 - 68C599213469.pa9","怒鹦哥","怒鹦哥","害羞","M","2887","冰","威吓","叫声","电光一闪","火箭头锤","猛扑","(无)","305","228","138","126","138","220","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","99213469","2404907F","19","28","10","31","31","31","600000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","2","0","0","26","0","False","False","False","True","10842","40480","2887","40","30","10","15","0","0","0","0","(无)","(无)","(无)","(无)","26821","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-03: 0931-01 ★ - 怒鹦哥 - 74438CDCC035.pa9","怒鹦哥","怒鹦哥","乐天","M","2887","钢","活力","啄","火箭头锤","替身","羽毛舞","(无)","305","228","151","126","124","220","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","8CDCC035","2C77980C","10","31","31","31","4","29","600000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","1","0","0","26","0","False","False","False","True","10842","40480","2887","35","10","10","15","0","0","0","0","(无)","(无)","(无)","(无)","29763","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-04: 0931 ★ - 怒鹦哥 - B5690CFD02E1.pa9","怒鹦哥","怒鹦哥","爽朗","M","2887","水","活力","飞翔","叫声","火箭头锤","热风","(无)","305","228","138","113","138","242","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","0CFD02E1","56E7E29C","31","31","31","2","29","8","600000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","26","0","False","False","False","True","10842","40480","2887","15","40","10","10","0","0","0","0","(无)","(无)","(无)","(无)","46441","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-05: 0932 ★ - 盐石宝 - 28A348CCBBC9.pa9","盐石宝","盐石宝","顽皮","M","2887","虫","结实","地震","挺住","力量宝石","重磅冲撞","(无)","251","160","186","106","95","86","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","48CCBBC9","114EA535","31","31","21","31","10","14","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","31","0","False","False","False","True","10842","40480","2887","10","10","20","10","0","0","0","0","(无)","(无)","(无)","(无)","10403","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-06: 0933 ★ - 盐石垒 - 9D0A5B4989EE.pa9","盐石垒","盐石垒","胆小","M","2887","草","洁净之盐","撞击","破坏光线","岩石封锁","隐形岩","(无)","261","140","236","106","166","116","异次元密阿雷","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","5B4989EE","E9375D4C","14","31","25","14","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","31","0","False","False","False","True","10842","40480","2887","35","5","15","20","0","0","0","0","(无)","(无)","(无)","(无)","40202","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-07: 0934 ★ - 盐石巨灵 - 8DEAFFAA5D12.pa9","盐石巨灵","盐石巨灵","大胆","M","2887","恶","结实","冰冻拳","挖洞","咒术","加农光炮","(无)","341","212","325","126","216","106","异次元密阿雷","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","FFAA5D12","309384E8","31","31","7","31","29","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","31","0","False","False","False","True","10842","40480","2887","15","10","10","10","0","0","0","0","(无)","(无)","(无)","(无)","36330","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-08: 0935 ★ - 炭小侍 - 09C8A48C0D2D.pa9","炭小侍","炭小侍","大胆","M","2887","恶","引火","大字爆炎","挺住","热风","硬撑","(无)","221","122","127","136","116","106","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","A48C0D2D","77A1C3DA","1","5","31","31","19","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","28","0","False","False","False","True","10842","40480","2887","5","10","10","20","0","0","0","0","(无)","(无)","(无)","(无)","2504","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-09: 0936 ★ - 红莲铠骑 - 2C5246BE5904.pa9","红莲铠骑","红莲铠骑","慎重","M","2887","钢","引火","幻象光线","暗影球","闪焰冲锋","热沙大地","(无)","311","156","236","257","215","186","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","46BE5904","78D7CCAC","31","7","9","31","26","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","28","0","False","False","False","True","10842","40480","2887","20","15","15","10","0","0","0","0","(无)","(无)","(无)","(无)","11346","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-10: 0937 ★ - 苍炎刃鬼 - 3991FEF5FD54.pa9","苍炎刃鬼","苍炎刃鬼","乐天","M","2887","恶","引火","瞪眼","火花","暗袭要害","日光刃","(无)","291","286","215","156","212","206","异次元密阿雷","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","FEF5FD54","359C81E7","31","15","31","17","31","25","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","28","0","False","False","False","True","10842","40480","2887","30","25","15","10","0","0","0","0","(无)","(无)","(无)","(无)","14737","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-11: 0942 ★ - 偶叫獒 - D76B57A4FB1D.pa9","偶叫獒","偶叫獒","坦率","M","2887","恶","威吓","瞪眼","挺住","弹跳","恶之波动","(无)","261","192","156","116","138","138","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","57A4FB1D","175FA324","31","1","31","31","11","21","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","45","0","False","False","False","True","10842","40480","2887","30","10","5","15","0","0","0","0","(无)","(无)","(无)","(无)","55147","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-12: 0943 ★ - 獒教父 - 0CE498F02322.pa9","獒教父","獒教父","淘气","M","2887","龙","威吓","泰山压顶","聚气","恶之波动","疯狂伏特","(无)","301","276","237","140","176","206","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","98F02322","ED8059FB","10","17","15","31","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","45","0","False","False","False","True","10842","40480","2887","15","30","15","15","0","0","0","0","(无)","(无)","(无)","(无)","3300","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-13: 0944 ★ - 滋汁鼹 - 6B5B45CF651F.pa9","滋汁鼹","滋汁鼹","乐天","M","2887","龙","轻装","舍身冲撞","污泥炸弹","硬撑","泥巴射击","(无)","221","166","116","116","95","186","异次元密阿雷","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","45CF651F","FC0F4874","0","3","31","1","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","45","0","False","False","False","True","10842","40480","2887","15","10","20","15","0","0","0","0","(无)","(无)","(无)","(无)","27483","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-14: 0945 ★ - 涂标客 - 9E1C6F94BC7C.pa9","涂标客","涂标客","温和","M","2887","电","顺手牵羊","挥指","三重攻击","急速折返","终极冲击","(无)","267","203","166","196","198","256","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","6F94BC7C","06EDB296","19","31","31","22","23","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","45","0","False","False","False","True","10842","40480","2887","10","10","20","5","0","0","0","0","(无)","(无)","(无)","(无)","40476","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-15: 0951 ★ - 热辣娃 - 69625CB9D008.pa9","热辣娃","热辣娃","悠闲","M","2887","钢","叶绿素","飞叶快刀","终极吸取","咬碎","魔法叶","(无)","241","160","127","160","116","122","异次元密阿雷","－－－－－－－－－－","沉重球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","5CB9D008","CE907AEB","16","31","17","31","20","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","26","0","False","False","False","True","10842","40480","2887","25","10","15","20","0","0","0","0","(无)","(无)","(无)","(无)","26978","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-16: 0952 ★ - 狠辣椒 - AC80A55B8AB0.pa9","狠辣椒","狠辣椒","温和","M","2887","恶","不眠","寄生种子","愤怒门牙","虚张声势","种子炸弹","(无)","271","226","166","252","182","186","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","A55B8AB0","8DD739AC","31","25","31","31","25","23","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","26","0","False","False","False","True","10842","40480","2887","10","10","15","15","0","0","0","0","(无)","(无)","(无)","(无)","44160","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-17: 0957 ★ - 小锻匠 - AE1F1828CFA6.pa9","小锻匠","小锻匠","温顺","F","2887","恶","破格","替身","挺住","金属爪","尖石攻击","(无)","241","126","113","106","180","152","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","1828CFA6","0397B7EC","17","31","17","31","31","21","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","27","0","False","False","False","True","10842","40480","2887","10","10","35","5","0","0","0","0","(无)","(无)","(无)","(无)","44575","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-18: 0958 ★ - 巧锻匠 - 6B363AB948CB.pa9","巧锻匠","巧锻匠","爽朗","F","2887","幽灵","破格","剑舞","反射壁","点到为止","岩石封锁","(无)","271","146","146","113","200","211","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","3AB948CB","5969ED12","26","2","31","31","22","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","27","0","False","False","False","True","10842","40480","2887","20","20","40","15","0","0","0","0","(无)","(无)","(无)","(无)","27446","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-19: 0959 ★ - 巨锻匠 - A46C8E2F2EA2.pa9","巨锻匠","巨锻匠","害羞","F","2887","龙","破格","破坏光线","健美","吸取之吻","冰锤","(无)","311","186","190","176","246","224","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","8E2F2EA2","6B26DF5D","31","26","27","9","31","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","27","0","False","False","False","True","10842","40480","2887","5","20","10","10","0","0","0","0","(无)","(无)","(无)","(无)","42092","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-20: 0967 ★ - 摩托蜥 - 3EF519BB7379.pa9","摩托蜥","摩托蜥","胆小","M","2887","草","蜕皮","猛撞","挺住","巨声","急速折返","(无)","281","203","166","206","166","305","异次元密阿雷","－－－－－－－－－－","潜水球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","19BB7379","F5194163","31","4","31","10","5","31","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","47","0","False","False","False","True","10842","40480","2887","20","10","10","20","0","0","0","0","(无)","(无)","(无)","(无)","16117","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-21: 0969 ★ - 晶光芽 - 7E0B39B3BD2C.pa9","晶光芽","晶光芽","马虎","M","2887","龙","毒满地","变硬","大爆炸","守住","挺住","(无)","237","106","120","270","140","156","异次元密阿雷","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","39B3BD2C","D68162FB","12","31","31","15","31","21","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","45","0","False","False","False","True","10842","40480","2887","30","5","10","10","0","0","0","0","(无)","(无)","(无)","(无)","32267","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-22: 0970 ★ - 晶光花 - CA146269927E.pa9","晶光花","晶光花","勤奋","M","2887","钢","毒满地","变硬","反射壁","垃圾射击","流星光束","(无)","307","146","216","296","198","208","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","6269927E","78F9CC82","31","31","31","31","30","15","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","45","0","False","False","False","True","10842","40480","2887","30","20","5","10","0","0","0","0","(无)","(无)","(无)","(无)","51732","255","1","1","1","2025","12","16"
"main @ [14] (Box 14)-23: 0971 ★ - 墓仔狗 - 95B76367359C.pa9","墓仔狗","墓仔狗","天真","M","2887","龙","捡拾","舍身冲撞","挖洞","烟幕","精神之牙","(无)","241","158","156","96","131","114","异次元密阿雷","－－－－－－－－－－","等级球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(异次元)","6367359C","6444D03F","31","31","22","31","31","27","1059860","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","26","0","False","False","False","True","10842","40480","2887","15","10","20","10","0","0","0","0","(无)","(无)","(无)","(无)","38327","255","1","1","1","2025","12","16"
